ligand_id,source_file,casf_explicit_isomeric_smiles,casf_explicit_nonisomeric_smiles,casf_heavy_isomeric_smiles,casf_heavy_nonisomeric_smiles,chembl3d_group,chembl3d_mol_id,chembl3d_isomeric_smiles,conformer_count
6ayq_6ayq_conf0,6ayq_6ayq_conf0.mol2,[H]O[C@@]1([H])C([H])([H])[N@+]([H])(C([H])([H])c2c([H])n([H])c3c(N([H])[H])nc([H])nc23)C([H])([H])[C@]1([H])C([H])([H])SC([H])([H])[H],[H]OC1([H])C([H])(C([H])([H])SC([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])c2c([H])n([H])c3c(N([H])[H])nc([H])nc23)C1([H])[H],CSC[C@H]1C[N@@H+](Cc2c[nH]c3c(N)ncnc23)C[C@@H]1O,CSCC1C[NH+](Cc2c[nH]c3c(N)ncnc23)CC1O,040,CHEMBL188375_0,CSC[C@H]1C[N@@H+](Cc2c[nH]c3c(N)ncnc23)C[C@@H]1O,800
6b1k_6b1k_conf0,6b1k_6b1k_conf0.mol2,[H]Oc1c([H])c([H])c(-n2nnc(-c3nc4c(=O)n(C([H])([H])[H])c([H])c([H])c4c([H])c3[H])c2[H])c([H])c1[H],[H]Oc1c([H])c([H])c(-n2nnc(-c3nc4c(=O)n(C([H])([H])[H])c([H])c([H])c4c([H])c3[H])c2[H])c([H])c1[H],Cn1ccc2ccc(-c3cn(-c4ccc(O)cc4)nn3)nc2c1=O,Cn1ccc2ccc(-c3cn(-c4ccc(O)cc4)nn3)nc2c1=O,037,CHEMBL4169208_0,Cn1ccc2ccc(-c3cn(-c4ccc(O)cc4)nn3)nc2c1=O,4
6b4d_6b4d_conf0,6b4d_6b4d_conf0.mol2,[H]c1c([H])c([H])c2c(c1[H])c(-c1nn(C([H])([H])[H])c(C(=O)[O-])c1[H])c([H])n2C([H])([H])C([H])([H])[H],[H]c1c([H])c([H])c2c(c1[H])c(-c1nn(C([H])([H])[H])c(C(=O)[O-])c1[H])c([H])n2C([H])([H])C([H])([H])[H],CCn1cc(-c2cc(C(=O)[O-])n(C)n2)c2ccccc21,CCn1cc(-c2cc(C(=O)[O-])n(C)n2)c2ccccc21,034,CHEMBL4203483_0,CCn1cc(-c2cc(C(=O)[O-])n(C)n2)c2ccccc21,9
6b4l_6b4l_conf0,6b4l_6b4l_conf0.mol2,[H]c1c([H])c([H])c2c(OC([H])([H])C([H])([H])C([H])([H])c3c(C(=O)[O-])n([H])c4c([H])c([H])c([H])c([H])c34)c([H])c([H])c([H])c2c1[H],[H]c1c([H])c([H])c2c(OC([H])([H])C([H])([H])C([H])([H])c3c(C(=O)[O-])n([H])c4c([H])c([H])c([H])c([H])c34)c([H])c([H])c([H])c2c1[H],O=C([O-])c1[nH]c2ccccc2c1CCCOc1cccc2ccccc12,O=C([O-])c1[nH]c2ccccc2c1CCCOc1cccc2ccccc12,044,CHEMBL2314198_0,O=C([O-])c1[nH]c2ccccc2c1CCCOc1cccc2ccccc12,48
6b4u_6b4u_conf0,6b4u_6b4u_conf0.mol2,[H]c1c([H])c([H])c(C([H])([H])[H])c(-c2c([H])c([H])c([H])c3c(C([H])([H])C([H])([H])C([H])([H])Oc4c([H])c([H])c([H])c5c([H])c([H])c([H])c([H])c45)c(C(=O)[O-])n(C([H])([H])C([H])([H])[N+]4([H])C([H])([H])C([H])([H])OC([H])([H])C4([H])[H])c23)c1[H],[H]c1c([H])c([H])c(C([H])([H])[H])c(-c2c([H])c([H])c([H])c3c(C([H])([H])C([H])([H])C([H])([H])Oc4c([H])c([H])c([H])c5c([H])c([H])c([H])c([H])c45)c(C(=O)[O-])n(C([H])([H])C([H])([H])[N+]4([H])C([H])([H])C([H])([H])OC([H])([H])C4([H])[H])c23)c1[H],Cc1ccccc1-c1cccc2c(CCCOc3cccc4ccccc34)c(C(=O)[O-])n(CC[NH+]3CCOCC3)c12,Cc1ccccc1-c1cccc2c(CCCOc3cccc4ccccc34)c(C(=O)[O-])n(CC[NH+]3CCOCC3)c12,077,CHEMBL3417694_0,Cc1ccccc1-c1cccc2c(CCCOc3cccc4ccccc34)c(C(=O)[O-])n(CC[NH+]3CCOCC3)c12,96
6b59_6b59_conf0,6b59_6b59_conf0.mol2,[H]c1nc(N([H])[H])c2nc([H])n(C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])c3c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c3[H])c2n1,[H]c1nc(N([H])[H])c2nc([H])n(C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])c3c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c3[H])c2n1,Nc1ncnc2c1ncn2CC(=O)NCCc1ccc(S(N)(=O)=O)cc1,Nc1ncnc2c1ncn2CC(=O)NCCc1ccc(S(N)(=O)=O)cc1,043,CHEMBL4174004_0,Nc1ncnc2c1ncn2CC(=O)NCCc1ccc(S(N)(=O)=O)cc1,45
6b7b_6b7b_conf0,6b7b_6b7b_conf0.mol2,[H]c1c(OC([H])([H])[H])c([H])c2c([H])c(C([H])([H])[H])n([H])c2c1[H],[H]c1c(OC([H])([H])[H])c([H])c2c([H])c(C([H])([H])[H])n([H])c2c1[H],COc1ccc2[nH]c(C)cc2c1,COc1ccc2[nH]c(C)cc2c1,023,CHEMBL4850447_0,COc1ccc2[nH]c(C)cc2c1,2
6b98_6b98_conf0,6b98_6b98_conf0.mol2,[H]c1nn(C([H])([H])[H])c2nc(Cl)nc(N([H])C([H])([H])[H])c12,[H]c1nn(C([H])([H])[H])c2nc(Cl)nc(N([H])C([H])([H])[H])c12,CNc1nc(Cl)nc2c1cnn2C,CNc1nc(Cl)nc2c1cnn2C,021,CHEMBL4217231_0,CNc1nc(Cl)nc2c1cnn2C,2
6c7q_6c7q_conf0,6c7q_6c7q_conf0.mol2,[H]c1c([H])c([H])c2c(c(N([H])c3nc(C([H])([H])[H])nc4c3c3c([H])c(OC([H])([H])[H])c(-c5c(C([H])([H])[H])noc5C([H])([H])[H])c([H])c3n4[H])nn2C([H])([H])[H])c1[H],[H]c1c([H])c([H])c2c(c(N([H])c3nc(C([H])([H])[H])nc4c3c3c([H])c(OC([H])([H])[H])c(-c5c(C([H])([H])[H])noc5C([H])([H])[H])c([H])c3n4[H])nn2C([H])([H])[H])c1[H],COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(Nc3nn(C)c4ccccc34)c12,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(Nc3nn(C)c4ccccc34)c12,057,CHEMBL4174669_0,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(Nc3nn(C)c4ccccc34)c12,67
6c7w_6c7w_conf0,6c7w_6c7w_conf0.mol2,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])OS(=O)(=O)N([H])[H],[H]OC1([H])C([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)OC([H])(C([H])([H])OS(=O)(=O)N([H])[H])C1([H])O[H],Nc1ncnc2c1ncn2[C@@H]1O[C@H](COS(N)(=O)=O)[C@@H](O)[C@H]1O,Nc1ncnc2c1ncn2C1OC(COS(N)(=O)=O)C(O)C1O,037,CHEMBL18001_0,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COS(N)(=O)=O)[C@@H](O)[C@H]1O,1598
6cbg_6cbg_conf0,6cbg_6cbg_conf0.mol2,[H]c1nn([H])c([H])c1-c1c([H])c([H])c([H])c(C(=O)[O-])c1[H],[H]c1nn([H])c([H])c1-c1c([H])c([H])c([H])c(C(=O)[O-])c1[H],O=C([O-])c1cccc(-c2cn[nH]c2)c1,O=C([O-])c1cccc(-c2cn[nH]c2)c1,021,CHEMBL4214963_0,O=C([O-])c1cccc(-c2cn[nH]c2)c1,1
6ce6_6ce6_conf0,6ce6_6ce6_conf0.mol2,[H]c1c2nc(C([H])([H])C([H])([H])C(=O)[O-])sc2c([H])c2sc(C([H])([H])C([H])([H])C(=O)[O-])nc12,[H]c1c2nc(C([H])([H])C([H])([H])C(=O)[O-])sc2c([H])c2sc(C([H])([H])C([H])([H])C(=O)[O-])nc12,O=C([O-])CCc1nc2cc3nc(CCC(=O)[O-])sc3cc2s1,O=C([O-])CCc1nc2cc3nc(CCC(=O)[O-])sc3cc2s1,032,CHEMBL4215676_0,O=C([O-])CCc1nc2cc3nc(CCC(=O)[O-])sc3cc2s1,60
6ced_6ced_conf0,6ced_6ced_conf0.mol2,[H]c1c([H])c([H])c2c(=O)n(C([H])([H])[H])c(C([H])([H])C([H])([H])C(=O)[O-])nc2c1[H],[H]c1c([H])c([H])c2c(=O)n(C([H])([H])[H])c(C([H])([H])C([H])([H])C(=O)[O-])nc2c1[H],Cn1c(CCC(=O)[O-])nc2ccccc2c1=O,Cn1c(CCC(=O)[O-])nc2ccccc2c1=O,028,CHEMBL4204982_0,Cn1c(CCC(=O)[O-])nc2ccccc2c1=O,10
6cjs_6cjs_conf0,6cjs_6cjs_conf0.mol2,[H]Oc1c([H])c(O[H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1-c1onc(C(=O)N([H])C([H])([H])C([H])([H])[H])c1-c1c([H])c([H])c(C([H])([H])[N+]2([H])C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c([H])c1[H],[H]Oc1c([H])c(O[H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1-c1onc(C(=O)N([H])C([H])([H])C([H])([H])[H])c1-c1c([H])c([H])c(C([H])([H])[N+]2([H])C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c([H])c1[H],CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(C[NH+]2CCOCC2)cc1,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(C[NH+]2CCOCC2)cc1,066,CHEMBL252164_0,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(C[NH+]2CCOCC2)cc1,200
6ckr_6ckr_conf0,6ckr_6ckr_conf0.mol2,[H]c1nn(C([H])([H])[H])c([H])c1-c1c([H])c([H])c2c(=O)n(C([H])([H])[H])c([H])c(-c3c([H])c([H])c([H])c(N([H])S(=O)(=O)C([H])([H])[H])c3[H])c2c1[H],[H]c1nn(C([H])([H])[H])c([H])c1-c1c([H])c([H])c2c(=O)n(C([H])([H])[H])c([H])c(-c3c([H])c([H])c([H])c(N([H])S(=O)(=O)C([H])([H])[H])c3[H])c2c1[H],Cn1cc(-c2ccc3c(=O)n(C)cc(-c4cccc(NS(C)(=O)=O)c4)c3c2)cn1,Cn1cc(-c2ccc3c(=O)n(C)cc(-c4cccc(NS(C)(=O)=O)c4)c3c2)cn1,049,CHEMBL4227902_0,Cn1cc(-c2ccc3c(=O)n(C)cc(-c4cccc(NS(C)(=O)=O)c4)c3c2)cn1,131
6cks_6cks_conf0,6cks_6cks_conf0.mol2,[H]c1nn(C([H])([H])[H])c([H])c1-c1c([H])c([H])c2c(=O)n(C([H])([H])[H])c([H])c(-c3c([H])c(S(=O)(=O)C([H])([H])C([H])([H])[H])c([H])c([H])c3OC([H])([H])[H])c2c1[H],[H]c1nn(C([H])([H])[H])c([H])c1-c1c([H])c([H])c2c(=O)n(C([H])([H])[H])c([H])c(-c3c([H])c(S(=O)(=O)C([H])([H])C([H])([H])[H])c([H])c([H])c3OC([H])([H])[H])c2c1[H],CCS(=O)(=O)c1ccc(OC)c(-c2cn(C)c(=O)c3ccc(-c4cnn(C)c4)cc23)c1,CCS(=O)(=O)c1ccc(OC)c(-c2cn(C)c(=O)c3ccc(-c4cnn(C)c4)cc23)c1,054,CHEMBL4225212_0,CCS(=O)(=O)c1ccc(OC)c(-c2cn(C)c(=O)c3ccc(-c4cnn(C)c4)cc23)c1,74
6cn5_6cn5_conf0,6cn5_6cn5_conf0.mol2,[H]c1nc(C(=O)N([H])c2c([H])c([H])c3c(c2[H])c(C2([H])C([H])([H])C([H])([H])N(C(=O)C4([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])C([H])([H])C2([H])[H])c([H])n3C([H])([H])[H])c([H])c(C#N)c1[H],[H]c1nc(C(=O)N([H])c2c([H])c([H])c3c(c2[H])c(C2([H])C([H])([H])C([H])([H])N(C(=O)C4([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])C([H])([H])C2([H])[H])c([H])n3C([H])([H])[H])c([H])c(C#N)c1[H],Cn1cc(C2CCN(C(=O)C3CCCCC3)CC2)c2cc(NC(=O)c3cc(C#N)ccn3)ccc21,Cn1cc(C2CCN(C(=O)C3CCCCC3)CC2)c2cc(NC(=O)c3cc(C#N)ccn3)ccc21,066,CHEMBL4281109_0,Cn1cc(C2CCN(C(=O)C3CCCCC3)CC2)c2cc(NC(=O)c3cc(C#N)ccn3)ccc21,173
6csp_6csp_conf0,6csp_6csp_conf0.mol2,[H]ON([H])C(=O)C1=C([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],[H]ON([H])C(=O)C1=C([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],O=C(NO)C1=CCCCC1,O=C(NO)C1=CCCCC1,021,CHEMBL2333344_0,O=C(NO)C1=CCCCC1,8
6csq_6csq_conf0,6csq_6csq_conf0.mol2,[H]ON([H])C(=O)C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],[H]ON([H])C(=O)C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],O=C(NO)C1CCCCC1,O=C(NO)C1CCCCC1,023,CHEMBL2333345_0,O=C(NO)C1CCCCC1,7
6csr_6csr_conf0,6csr_6csr_conf0.mol2,[H]ON([H])C(=O)c1c([H])c([H])c([H])c([H])c1[H],[H]ON([H])C(=O)c1c([H])c([H])c([H])c([H])c1[H],O=C(NO)c1ccccc1,O=C(NO)c1ccccc1,017,CHEMBL16300_0,O=C(NO)c1ccccc1,6
6css_6css_conf0,6css_6css_conf0.mol2,[H]ON([H])C(=O)C1=C([H])C([H])([H])C([H])([H])C1([H])[H],[H]ON([H])C(=O)C1=C([H])C([H])([H])C([H])([H])C1([H])[H],O=C(NO)C1=CCCC1,O=C(NO)C1=CCCC1,018,CHEMBL2333346_0,O=C(NO)C1=CCCC1,8
6d15_6d15_conf0,6d15_6d15_conf0.mol2,[H]c1c(C([H])([H])P(=O)([O-])[O-])c2c([H])c(C([H])([H])[H])c(C([H])([H])[H])c([H])c2oc1=O,[H]c1c(C([H])([H])P(=O)([O-])[O-])c2c([H])c(C([H])([H])[H])c(C([H])([H])[H])c([H])c2oc1=O,Cc1cc2oc(=O)cc(CP(=O)([O-])[O-])c2cc1C,Cc1cc2oc(=O)cc(CP(=O)([O-])[O-])c2cc1C,029,CHEMBL4560587_0,Cc1cc2oc(=O)cc(CP(=O)([O-])[O-])c2cc1C,2
6d16_6d16_conf0,6d16_6d16_conf0.mol2,[H]c1c(OC([H])([H])[H])c([H])c2oc(=O)c([H])c(C([H])([H])P(=O)([O-])[O-])c2c1[H],[H]c1c(OC([H])([H])[H])c([H])c2oc(=O)c([H])c(C([H])([H])P(=O)([O-])[O-])c2c1[H],COc1ccc2c(CP(=O)([O-])[O-])cc(=O)oc2c1,COc1ccc2c(CP(=O)([O-])[O-])cc(=O)oc2c1,027,CHEMBL4460704_0,COc1ccc2c(CP(=O)([O-])[O-])cc(=O)oc2c1,4
6d17_6d17_conf0,6d17_6d17_conf0.mol2,[H]c1c(C([H])([H])P(=O)([O-])[O-])c2c([H])c3c(c([H])c2oc1=O)OC([H])([H])O3,[H]c1c(C([H])([H])P(=O)([O-])[O-])c2c([H])c3c(c([H])c2oc1=O)OC([H])([H])O3,O=c1cc(CP(=O)([O-])[O-])c2cc3c(cc2o1)OCO3,O=c1cc(CP(=O)([O-])[O-])c2cc3c(cc2o1)OCO3,026,CHEMBL4539856_0,O=c1cc(CP(=O)([O-])[O-])c2cc3c(cc2o1)OCO3,2
6d18_6d18_conf0,6d18_6d18_conf0.mol2,[H]c1c(C([H])([H])[H])c([H])c2oc(=O)c([H])c(C([H])([H])P(=O)([O-])[O-])c2c1C([H])([H])[H],[H]c1c(C([H])([H])[H])c([H])c2oc(=O)c([H])c(C([H])([H])P(=O)([O-])[O-])c2c1C([H])([H])[H],Cc1cc(C)c2c(CP(=O)([O-])[O-])cc(=O)oc2c1,Cc1cc(C)c2c(CP(=O)([O-])[O-])cc(=O)oc2c1,029,CHEMBL4545793_0,Cc1cc(C)c2c(CP(=O)([O-])[O-])cc(=O)oc2c1,1
6d19_6d19_conf0,6d19_6d19_conf0.mol2,[H]c1c(C([H])([H])[H])c([H])c2oc(=O)c([H])c(C([H])([H])P(=O)([O-])[O-])c2c1Br,[H]c1c(C([H])([H])[H])c([H])c2oc(=O)c([H])c(C([H])([H])P(=O)([O-])[O-])c2c1Br,Cc1cc(Br)c2c(CP(=O)([O-])[O-])cc(=O)oc2c1,Cc1cc(Br)c2c(CP(=O)([O-])[O-])cc(=O)oc2c1,026,CHEMBL4519591_0,Cc1cc(Br)c2c(CP(=O)([O-])[O-])cc(=O)oc2c1,4
6d1a_6d1a_conf0,6d1a_6d1a_conf0.mol2,[H]c1c(C([H])([H])P(=O)([O-])[O-])c2c([H])c(C([H])([H])[H])c(C([H])([H])[H])c([H])c2oc1=O,[H]c1c(C([H])([H])P(=O)([O-])[O-])c2c([H])c(C([H])([H])[H])c(C([H])([H])[H])c([H])c2oc1=O,Cc1cc2oc(=O)cc(CP(=O)([O-])[O-])c2cc1C,Cc1cc2oc(=O)cc(CP(=O)([O-])[O-])c2cc1C,029,CHEMBL4560587_0,Cc1cc2oc(=O)cc(CP(=O)([O-])[O-])c2cc1C,2
6d1b_6d1b_conf0,6d1b_6d1b_conf0.mol2,[H]c1c(OC([H])([H])[H])c([H])c2oc(=O)c([H])c(C([H])([H])P(=O)([O-])[O-])c2c1[H],[H]c1c(OC([H])([H])[H])c([H])c2oc(=O)c([H])c(C([H])([H])P(=O)([O-])[O-])c2c1[H],COc1ccc2c(CP(=O)([O-])[O-])cc(=O)oc2c1,COc1ccc2c(CP(=O)([O-])[O-])cc(=O)oc2c1,027,CHEMBL4460704_0,COc1ccc2c(CP(=O)([O-])[O-])cc(=O)oc2c1,4
6d1d_6d1d_conf0,6d1d_6d1d_conf0.mol2,[H]c1c(C([H])([H])[H])c([H])c2oc(=O)c([H])c(C([H])([H])P(=O)([O-])[O-])c2c1C([H])([H])[H],[H]c1c(C([H])([H])[H])c([H])c2oc(=O)c([H])c(C([H])([H])P(=O)([O-])[O-])c2c1C([H])([H])[H],Cc1cc(C)c2c(CP(=O)([O-])[O-])cc(=O)oc2c1,Cc1cc(C)c2c(CP(=O)([O-])[O-])cc(=O)oc2c1,029,CHEMBL4545793_0,Cc1cc(C)c2c(CP(=O)([O-])[O-])cc(=O)oc2c1,1
6d1g_6d1g_conf0,6d1g_6d1g_conf0.mol2,[H]c1c(C([H])([H])[H])c([H])c2oc(=O)c([H])c(C([H])([H])P(=O)([O-])[O-])c2c1Br,[H]c1c(C([H])([H])[H])c([H])c2oc(=O)c([H])c(C([H])([H])P(=O)([O-])[O-])c2c1Br,Cc1cc(Br)c2c(CP(=O)([O-])[O-])cc(=O)oc2c1,Cc1cc(Br)c2c(CP(=O)([O-])[O-])cc(=O)oc2c1,026,CHEMBL4519591_0,Cc1cc(Br)c2c(CP(=O)([O-])[O-])cc(=O)oc2c1,4
6d1h_6d1h_conf0,6d1h_6d1h_conf0.mol2,[H]c1c([H])c([H])c2c(c1[H])c(C([H])([H])P(=O)([O-])[O-])c([H])c(=O)n2[H],[H]c1c([H])c([H])c2c(c1[H])c(C([H])([H])P(=O)([O-])[O-])c([H])c(=O)n2[H],O=c1cc(CP(=O)([O-])[O-])c2ccccc2[nH]1,O=c1cc(CP(=O)([O-])[O-])c2ccccc2[nH]1,024,CHEMBL4553552_0,O=c1cc(CP(=O)([O-])[O-])c2ccccc2[nH]1,2
6d1i_6d1i_conf0,6d1i_6d1i_conf0.mol2,[H]c1c([H])c([H])c2c(c1[H])c(C([H])([H])P(=O)([O-])[O-])c([H])c(=O)n2C([H])([H])[H],[H]c1c([H])c([H])c2c(c1[H])c(C([H])([H])P(=O)([O-])[O-])c([H])c(=O)n2C([H])([H])[H],Cn1c(=O)cc(CP(=O)([O-])[O-])c2ccccc21,Cn1c(=O)cc(CP(=O)([O-])[O-])c2ccccc21,027,CHEMBL4446363_0,Cn1c(=O)cc(CP(=O)([O-])[O-])c2ccccc21,2
6d1j_6d1j_conf0,6d1j_6d1j_conf0.mol2,[H]c1c(C([H])([H])[H])c([H])c2c(c1C([H])([H])[H])c(C([H])([H])P(=O)([O-])[O-])c([H])c(=O)n2[H],[H]c1c(C([H])([H])[H])c([H])c2c(c1C([H])([H])[H])c(C([H])([H])P(=O)([O-])[O-])c([H])c(=O)n2[H],Cc1cc(C)c2c(CP(=O)([O-])[O-])cc(=O)[nH]c2c1,Cc1cc(C)c2c(CP(=O)([O-])[O-])cc(=O)[nH]c2c1,030,CHEMBL4576418_0,Cc1cc(C)c2c(CP(=O)([O-])[O-])cc(=O)[nH]c2c1,1
6d1k_6d1k_conf0,6d1k_6d1k_conf0.mol2,[H]c1nc2c(C([H])([H])P(=O)([O-])[O-])c([H])c([H])c([H])c2c([H])c1[H],[H]c1nc2c(C([H])([H])P(=O)([O-])[O-])c([H])c([H])c([H])c2c([H])c1[H],O=P([O-])([O-])Cc1cccc2cccnc12,O=P([O-])([O-])Cc1cccc2cccnc12,023,CHEMBL4472640_0,O=P([O-])([O-])Cc1cccc2cccnc12,1
6d55_6d55_conf0,6d55_6d55_conf0.mol2,[H]c1c(C([H])([H])[H])c(F)c(C([H])([H])[H])c([H])c1C([H])([H])n1c(N2C([H])([H])C3(C2([H])[H])C([H])([H])[N+]([H])([H])C3([H])[H])nc2c(N3C([H])([H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])C3([H])[H])c([H])c(Cl)c([H])c21,[H]c1c(C([H])([H])[H])c(F)c(C([H])([H])[H])c([H])c1C([H])([H])n1c(N2C([H])([H])C3(C2([H])[H])C([H])([H])[N+]([H])([H])C3([H])[H])nc2c(N3C([H])([H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])C3([H])[H])c([H])c(Cl)c([H])c21,Cc1cc(Cn2c(N3CC4(C[NH2+]C4)C3)nc3c(N4CC[NH+](C)CC4)cc(Cl)cc32)cc(C)c1F,Cc1cc(Cn2c(N3CC4(C[NH2+]C4)C3)nc3c(N4CC[NH+](C)CC4)cc(Cl)cc32)cc(C)c1F,068,CHEMBL4213025_0,Cc1cc(Cn2c(N3CC4(C[NH2+]C4)C3)nc3c(N4CC[NH+](C)CC4)cc(Cl)cc32)cc(C)c1F,165
6d56_6d56_conf0,6d56_6d56_conf0.mol2,[H]c1c(C([H])([H])[H])c(F)c(C([H])([H])[H])c([H])c1C([H])([H])n1c(N2C([H])([H])C3(C2([H])[H])C([H])([H])[N+]([H])([H])C3([H])[H])nc2c(-c3c(C([H])([H])[H])nn([H])c3C([H])([H])[H])c([H])c(Cl)c([H])c21,[H]c1c(C([H])([H])[H])c(F)c(C([H])([H])[H])c([H])c1C([H])([H])n1c(N2C([H])([H])C3(C2([H])[H])C([H])([H])[N+]([H])([H])C3([H])[H])nc2c(-c3c(C([H])([H])[H])nn([H])c3C([H])([H])[H])c([H])c(Cl)c([H])c21,Cc1cc(Cn2c(N3CC4(C[NH2+]C4)C3)nc3c(-c4c(C)n[nH]c4C)cc(Cl)cc32)cc(C)c1F,Cc1cc(Cn2c(N3CC4(C[NH2+]C4)C3)nc3c(-c4c(C)n[nH]c4C)cc(Cl)cc32)cc(C)c1F,063,CHEMBL4214703_0,Cc1cc(Cn2c(N3CC4(C[NH2+]C4)C3)nc3c(-c4c(C)n[nH]c4C)cc(Cl)cc32)cc(C)c1F,53
6d5e_6d5e_conf0,6d5e_6d5e_conf0.mol2,[H]c1c(C([H])([H])[H])c(F)c(C([H])([H])[H])c([H])c1C([H])([H])n1c(N2C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C2([H])[H])nc2c(N3C([H])([H])C([H])([H])C([H])([H])[C@@]3([H])C([H])([H])[N+]([H])([H])[H])c([H])c(Cl)c([H])c21,[H]c1c(C([H])([H])[H])c(F)c(C([H])([H])[H])c([H])c1C([H])([H])n1c(N2C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C2([H])[H])nc2c(N3C([H])([H])C([H])([H])C([H])([H])C3([H])C([H])([H])[N+]([H])([H])[H])c([H])c(Cl)c([H])c21,Cc1cc(Cn2c(N3CC[NH2+]CC3)nc3c(N4CCC[C@H]4C[NH3+])cc(Cl)cc32)cc(C)c1F,Cc1cc(Cn2c(N3CC[NH2+]CC3)nc3c(N4CCCC4C[NH3+])cc(Cl)cc32)cc(C)c1F,067,CHEMBL4203578_0,Cc1cc(Cn2c(N3CC[NH2+]CC3)nc3c(N4CCC[C@H]4C[NH3+])cc(Cl)cc32)cc(C)c1F,166
6d5g_6d5g_conf0,6d5g_6d5g_conf0.mol2,[H]C1=C(c2c([H])c(Cl)c([H])c3c2nc(N2C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C2([H])[H])n3C([H])([H])c2c([H])c(C([H])([H])[H])c(F)c(C([H])([H])[H])c2[H])C([H])([H])C([H])([H])[N+]([H])([H])C1([H])[H],[H]C1=C(c2c([H])c(Cl)c([H])c3c2nc(N2C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C2([H])[H])n3C([H])([H])c2c([H])c(C([H])([H])[H])c(F)c(C([H])([H])[H])c2[H])C([H])([H])C([H])([H])[N+]([H])([H])C1([H])[H],Cc1cc(Cn2c(N3CC[NH2+]CC3)nc3c(C4=CC[NH2+]CC4)cc(Cl)cc32)cc(C)c1F,Cc1cc(Cn2c(N3CC[NH2+]CC3)nc3c(C4=CC[NH2+]CC4)cc(Cl)cc32)cc(C)c1F,063,CHEMBL4205543_0,Cc1cc(Cn2c(N3CC[NH2+]CC3)nc3c(C4=CC[NH2+]CC4)cc(Cl)cc32)cc(C)c1F,103
6d5h_6d5h_conf0,6d5h_6d5h_conf0.mol2,[H]c1c([H])c([H])c(-c2c([H])c(Cl)c([H])c3c2nc(N2C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C2([H])[H])n3C([H])([H])c2c([H])c(C([H])([H])[H])c(F)c(C([H])([H])[H])c2[H])c(Cl)c1[H],[H]c1c([H])c([H])c(-c2c([H])c(Cl)c([H])c3c2nc(N2C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C2([H])[H])n3C([H])([H])c2c([H])c(C([H])([H])[H])c(F)c(C([H])([H])[H])c2[H])c(Cl)c1[H],Cc1cc(Cn2c(N3CC[NH2+]CC3)nc3c(-c4ccccc4Cl)cc(Cl)cc32)cc(C)c1F,Cc1cc(Cn2c(N3CC[NH2+]CC3)nc3c(-c4ccccc4Cl)cc(Cl)cc32)cc(C)c1F,059,CHEMBL4214176_0,Cc1cc(Cn2c(N3CC[NH2+]CC3)nc3c(-c4ccccc4Cl)cc(Cl)cc32)cc(C)c1F,53
